Date,Open,High,Low,Close,Change,Percent_Change,Turnover
2022-05-20,2251.49,2258.26,2231.46,2235.09,-15.82,-0.70,932206084.33
2022-05-23,2241.26,2248.91,2191.60,2200.88,-34.21,-1.53,1369513191.50
2022-05-24,2203.14,2227.36,2190.69,2217.19,16.32,0.74,1088833541.72
2022-05-25,2222.49,2243.21,2222.24,2231.57,14.37,0.65,1044626939.45
2022-05-26,2240.61,2245.18,2222.90,2239.60,8.03,0.36,889834908.59
2022-05-27,2242.46,2250.37,2214.94,2223.78,-15.82,-0.71,1298905589.57
2022-05-30,2227.43,2232.23,2175.91,2173.44,-50.33,-2.26,1338856282.36
2022-05-31,2172.02,2172.02,2126.81,2137.92,-35.53,-1.63,1317699089.62
2022-06-01,2138.06,2154.03,2119.53,2130.73,-7.19,-0.34,1078484181.94
2022-06-02,2130.35,2142.46,2107.97,2112.47,-18.26,-0.86,1161514168.66
2022-06-03,2113.13,2117.03,2072.08,2078.71,-33.76,-1.60,1307359540.80
2022-06-06,2079.60,2093.08,2054.29,2065.82,-12.89,-0.62,1273385276.82
2022-06-07,2065.19,2065.19,2016.81,2020.23,-45.59,-2.21,1312806562.64
2022-06-08,2019.54,2096.14,2017.47,2080.45,60.22,2.98,1640356608.04
2022-06-09,2082.45,2115.59,2058.52,2062.81,-17.64,-0.85,1472690554.24
2022-06-10,2067.76,2069.37,2036.61,2048.16,-14.64,-0.71,894124114.10
2022-06-13,2049.31,2052.29,2027.22,2032.34,-15.82,-0.77,998674262.44
2022-06-14,2032.53,2034.34,1990.51,1996.26,-36.07,-1.78,1185546179.44
2022-06-15,1999.05,1999.05,1946.47,1966.37,-29.89,-1.50,1491758817.38
2022-06-16,1966.89,1993.40,1950.93,1978.94,12.57,0.64,1187145518.65
2022-06-17,1981.21,1990.88,1967.23,1971.38,-7.56,-0.38,736312157.98
2022-06-19,1971.84,1973.79,1929.24,1934.11,-37.27,-1.89,1134091212.35
2022-06-20,1934.03,1934.08,1880.01,1884.81,-49.31,-2.55,1750600171.41
2022-06-21,1884.25,1931.89,1878.39,1924.74,39.93,2.12,1253757714.92
2022-06-22,1925.46,1926.07,1890.07,1893.53,-31.21,-1.62,843773459.02
2022-06-23,1889.40,1889.40,1836.00,1848.28,-45.25,-2.39,1499709634.92
2022-06-24,1848.38,1878.97,1807.18,1862.06,13.78,0.75,1151208031.19
2022-06-26,1863.47,1956.99,1863.47,1956.98,94.92,5.10,2196141848.83
2022-06-27,1967.30,1985.91,1931.64,1933.13,-23.85,-1.22,2044831947.70
2022-06-28,1935.54,1935.54,1909.29,1921.31,-11.82,-0.61,1058263522.26
2022-06-29,1925.74,1963.48,1915.44,1962.71,41.39,2.15,1431400640.64
2022-06-30,1966.86,2037.64,1966.86,2037.64,74.93,3.82,2458619494.89
2022-07-01,2041.94,2053.39,2016.75,2028.77,-8.87,-0.44,1459312015.14
2022-07-03,2028.79,2086.42,2021.00,2086.42,57.65,2.84,2480473998.90
2022-07-04,2095.62,2148.16,2059.25,2076.67,-9.75,-0.47,4349273593.20
2022-07-05,2078.63,2091.29,2026.37,2030.59,-46.08,-2.22,2968485223.95
2022-07-06,2036.46,2046.92,1995.18,2043.92,13.33,0.66,2178655700.71
2022-07-07,2051.50,2079.30,2023.13,2027.32,-16.60,-0.81,1806204764.98
2022-07-08,2031.87,2033.06,1988.96,1992.62,-34.70,-1.71,1168451395.02
2022-07-11,1993.33,1993.55,1913.19,1915.61,-77.01,-3.86,2325641022.25
2022-07-12,1916.41,1947.53,1908.89,1927.28,11.68,0.61,1707752977.82
2022-07-13,1928.50,1986.83,1928.50,1986.82,59.54,3.09,2044443007.47
2022-07-14,1987.32,2011.72,1977.26,2001.53,14.71,0.74,2411834599.35
2022-07-15,2002.96,2009.47,1989.42,2009.46,7.93,0.40,1456259832.87
2022-07-17,2010.92,2018.85,1994.75,2011.40,1.94,0.10,1232488082.72
2022-07-18,2011.71,2029.43,2000.19,2029.43,18.03,0.90,1312962959.61
2022-07-19,2029.71,2062.07,2029.29,2045.70,16.27,0.80,2299316326.28
2022-07-20,2046.21,2061.31,2033.46,2050.59,4.89,0.24,1731832270.04
2022-07-21,2052.95,2065.86,2038.58,2044.72,-5.87,-0.29,1642648586.50
2022-07-22,2046.62,2046.62,2013.75,2017.46,-27.26,-1.33,1443432770.47
2022-07-24,2027.80,2078.51,2027.80,2078.51,61.05,3.03,2730937196.52
2022-07-25,2081.98,2134.62,2081.98,2132.96,54.45,2.62,4106818941.36
2022-07-26,2134.14,2141.35,2085.93,2088.16,-44.80,-2.10,3704998398.24
2022-07-27,2089.01,2111.99,2066.08,2111.99,23.83,1.14,3161455141.99
2022-07-28,2113.35,2156.10,2106.16,2127.47,15.49,0.73,4976433105.02
2022-07-29,2130.32,2147.31,2117.53,2140.52,13.05,0.61,2191619914.28
2022-07-31,2142.31,2195.10,2142.31,2195.10,54.58,2.55,4609971271.65
2022-08-01,2205.77,2223.99,2183.55,2196.25,1.15,0.05,4670798756.39
2022-08-02,2198.06,2202.72,2170.32,2193.48,-2.76,-0.13,3293234705.72
2022-08-03,2196.13,2213.70,2183.80,2186.77,-6.71,-0.31,4029931439.75
2022-08-04,2191.49,2192.66,2148.16,2148.16,-38.61,-1.77,3768079173.00
2022-08-05,2150.47,2150.47,2109.01,2113.55,-34.61,-1.61,2626154947.80
2022-08-07,2109.41,2132.49,2108.65,2123.82,10.27,0.49,2673338232.35
2022-08-08,2128.19,2140.09,2102.34,2106.15,-17.68,-0.83,2857072961.40
2022-08-09,2109.79,2112.13,2060.92,2062.80,-43.35,-2.06,2815144598.31
2022-08-10,2064.39,2074.93,2042.95,2056.88,-5.91,-0.29,1935520146.52
2022-08-11,2059.83,2074.70,2037.93,2037.92,-18.96,-0.92,1761023038.83
2022-08-14,2035.32,2042.87,2007.73,2010.01,-27.92,-1.37,1873281897.06
2022-08-15,2007.19,2065.89,2004.29,2065.89,55.88,2.78,2432984611.90
2022-08-16,2069.38,2088.22,2035.55,2041.06,-24.83,-1.20,2734853057.65
2022-08-17,2043.62,2052.90,2035.52,2040.70,-0.36,-0.02,1405974256.29
2022-08-18,2041.71,2072.23,2041.71,2068.26,27.56,1.35,2057980056.54
2022-08-21,2070.06,2088.38,2056.43,2060.55,-7.72,-0.37,2047093688.56
2022-08-22,2061.03,2065.20,2044.02,2053.13,-7.41,-0.36,1726287429.58
2022-08-23,2053.35,2059.92,2049.04,2054.98,1.85,0.09,1333560857.30
2022-08-24,2054.99,2073.28,2052.30,2057.84,2.86,0.14,1526186217.86
2022-08-25,2058.01,2068.33,2036.07,2039.54,-18.30,-0.89,1717469670.12
2022-08-26,2040.47,2040.47,2018.27,2022.62,-16.93,-0.83,1294832820.00
2022-08-28,2022.32,2022.70,1987.21,1989.26,-33.36,-1.65,2059737103.35
2022-08-29,1989.37,1995.59,1975.24,1993.02,3.76,0.19,1266619150.41
2022-08-30,1993.47,2011.82,1987.49,1995.34,2.33,0.12,1019516696.18
2022-08-31,1993.38,1996.32,1968.62,1973.38,-21.97,-1.10,1126217861.98
2022-09-01,1972.98,1982.34,1953.65,1972.29,-1.08,-0.05,1383462162.06
2022-09-02,1970.78,1984.20,1964.98,1970.62,-1.67,-0.08,698805950.93
2022-09-04,1971.86,1988.25,1969.60,1977.30,6.68,0.34,1071615922.48
2022-09-05,1978.30,1987.50,1970.91,1973.01,-4.29,-0.22,909904751.01
2022-09-06,1974.13,1977.86,1947.33,1951.84,-21.16,-1.07,1190765612.98
2022-09-07,1951.21,1955.77,1933.32,1939.88,-11.97,-0.61,826230582.89
2022-09-08,1940.19,1947.69,1925.48,1937.74,-2.13,-0.11,1044440646.77
2022-09-11,1938.20,1946.39,1922.47,1926.28,-11.46,-0.59,747226625.36
2022-09-12,1926.45,1928.65,1907.11,1912.74,-13.54,-0.70,831603650.57
2022-09-13,1913.41,1940.73,1913.33,1934.04,21.30,1.11,922574409.66
2022-09-14,1936.37,1984.12,1936.37,1981.48,47.44,2.45,1453824649.96
2022-09-15,1983.26,1989.85,1920.45,1924.48,-57.00,-2.88,2125655787.38
2022-09-16,1921.05,1921.05,1886.91,1910.38,-14.10,-0.73,908186487.98
2022-09-18,1910.20,1910.90,1874.40,1876.41,-33.97,-1.78,1601822954.98
2022-09-20,1875.41,1876.82,1833.72,1837.60,-38.81,-2.07,1229669722.27
2022-09-21,1838.40,1862.36,1838.23,1848.80,11.19,0.61,721259884.67
2022-09-22,1848.79,1855.97,1836.34,1838.96,-9.83,-0.53,655705169.41
2022-09-25,1838.00,1838.68,1811.70,1815.13,-23.83,-1.30,1072480097.23
2022-09-27,1814.71,1842.06,1814.71,1831.05,15.92,0.88,663013000.44
2022-09-28,1831.24,1845.61,1831.24,1837.46,6.41,0.35,485408767.82
2022-09-29,1836.84,1853.76,1835.97,1853.76,16.29,0.89,632407627.66
2022-10-09,1854.57,1898.38,1854.53,1898.38,44.62,2.41,836873139.83
2022-10-10,1901.25,1907.94,1866.84,1871.22,-27.16,-1.43,971767714.44
2022-10-11,1871.28,1871.28,1850.13,1855.16,-16.06,-0.86,552809984.50
2022-10-12,1854.57,1872.75,1848.36,1866.48,11.32,0.61,691737893.98
2022-10-13,1866.54,1878.14,1861.11,1870.63,4.15,0.22,829646920.43
2022-10-16,1871.09,1871.59,1853.07,1860.94,-9.69,-0.52,803525533.17
2022-10-17,1861.55,1864.58,1854.56,1858.33,-2.61,-0.14,515818989.82
2022-10-19,1858.03,1861.63,1840.55,1845.52,-12.81,-0.69,643607975.25
2022-10-20,1845.38,1849.74,1834.41,1844.14,-1.38,-0.07,507689560.53
2022-10-23,1844.50,1858.49,1843.82,1858.49,14.35,0.78,516803483.59
2022-10-31,1860.39,1874.88,1857.20,1874.88,16.39,0.88,697317611.31
2022-11-01,1876.55,1930.98,1871.98,1930.99,56.11,2.99,1290664641.80
2022-11-02,1933.24,1956.42,1916.54,1938.30,7.32,0.38,1467914875.04
2022-11-03,1939.50,1940.43,1919.26,1922.16,-16.14,-0.83,898907829.98
2022-11-06,1924.20,1965.38,1919.90,1965.36,43.20,2.25,1548032561.21
2022-11-07,1968.07,1987.26,1955.72,1958.94,-6.43,-0.33,2109163383.68
2022-11-08,1959.22,1965.96,1948.45,1956.36,-2.57,-0.13,1053137466.97
2022-11-09,1957.76,1967.63,1914.28,1917.22,-39.15,-2.00,1407395437.00
2022-11-10,1919.10,1929.00,1889.93,1893.70,-23.52,-1.23,1119461411.39
2022-11-13,1892.94,1901.04,1879.80,1883.16,-10.54,-0.56,774911706.64
2022-11-14,1883.58,1904.45,1879.53,1904.45,21.29,1.13,946089521.22
2022-11-15,1905.21,1919.75,1896.36,1897.86,-6.59,-0.35,1023609960.42
2022-11-16,1898.70,1914.27,1898.70,1911.26,13.40,0.71,859468158.30
2022-11-17,1912.24,1939.56,1912.24,1936.83,25.57,1.34,1715419286.41
2022-11-22,1938.47,1960.85,1926.48,1929.70,-7.13,-0.37,1352885779.64
2022-11-23,1931.01,1933.53,1913.28,1921.99,-7.72,-0.40,1022293552.83
2022-11-24,1922.72,1933.55,1916.45,1933.55,11.56,0.60,925174380.44
2022-11-27,1939.09,1965.98,1936.31,1965.98,32.43,1.68,2025489052.13
2022-11-28,1968.93,1980.09,1948.04,1950.37,-15.61,-0.79,1494394613.65
2022-11-29,1951.31,1957.83,1933.97,1953.35,2.99,0.15,957060225.95
2022-11-30,1953.07,1955.60,1943.37,1949.85,-3.51,-0.18,842695301.98
2022-12-01,1949.48,1968.95,1942.10,1961.06,11.22,0.58,1322972185.64
2022-12-04,1961.07,1973.39,1957.36,1963.22,2.16,0.11,1561702992.00
2022-12-05,1964.79,1965.26,1935.76,1938.76,-24.46,-1.25,1670455034.63
2022-12-06,1941.08,1943.63,1922.20,1933.88,-4.87,-0.25,965210899.14
2022-12-07,1935.08,1935.86,1916.77,1917.28,-16.61,-0.86,1654662550.98
2022-12-11,1916.04,1918.03,1883.23,1885.31,-31.97,-1.67,1103404045.08
2022-12-12,1884.22,1902.27,1868.77,1902.27,16.96,0.90,1366010464.02
2022-12-13,1900.23,1904.58,1888.84,1899.70,-2.57,-0.13,777089165.15
2022-12-14,1900.61,1905.91,1893.20,1897.08,-2.62,-0.14,727877897.35
2022-12-15,1897.34,1898.86,1880.44,1882.60,-14.48,-0.76,1192616187.82
2022-12-18,1883.65,1883.65,1851.24,1855.06,-27.54,-1.46,1157155099.08
2022-12-19,1855.19,1864.87,1849.44,1858.89,3.83,0.21,886098568.37
2022-12-20,1859.72,1881.04,1859.07,1873.11,14.22,0.77,930839901.14
2022-12-21,1874.85,1882.84,1864.90,1867.22,-5.89,-0.31,863816561.06
2022-12-22,1864.41,1867.21,1850.88,1867.21,-0.01,0.00,1119797921.31
2022-12-26,1868.18,1924.09,1868.18,1924.09,56.88,3.05,2097049941.35
2022-12-27,1928.81,1998.49,1928.81,1983.95,59.87,3.11,3884396997.97
2022-12-28,1991.81,1994.07,1962.33,1972.15,-11.81,-0.60,2153547207.90
2022-12-29,1973.18,2029.03,1962.71,2029.03,56.88,2.88,2860345781.68
2023-01-01,2037.21,2082.66,2030.41,2046.26,17.24,0.85,4048879510.19
2023-01-02,2047.46,2070.31,2028.74,2063.83,17.56,0.86,2960927440.66
2023-01-03,2066.02,2081.09,2051.20,2061.06,-3.03,-0.15,3458089787.92
2023-01-04,2069.34,2125.85,2066.89,2125.84,64.78,3.14,3501142097.42
2023-01-05,2134.88,2159.82,2113.51,2143.93,18.09,0.85,5040740937.08
2023-01-08,2148.93,2191.52,2127.08,2164.61,20.68,0.96,5459925001.18
2023-01-09,2171.46,2211.77,2161.42,2211.76,47.15,2.18,5314307853.42
2023-01-10,2215.35,2277.35,2179.25,2190.42,-21.34,-0.96,7658823579.86
2023-01-12,2203.84,2235.49,2144.41,2149.39,-41.04,-1.87,5477624724.37
2023-01-17,2152.05,2187.54,2136.61,2182.11,32.72,1.52,3724794587.76
2023-01-18,2185.73,2214.39,2167.41,2173.10,-9.01,-0.41,4928714602.64
2023-01-19,2175.30,2191.81,2163.44,2178.81,5.71,0.26,3044529329.67
2023-01-23,2184.77,2202.26,2163.41,2165.10,-13.71,-0.63,3864008973.69
2023-01-24,2166.05,2173.25,2140.18,2173.25,8.15,0.38,3003230039.43
2023-01-25,2175.67,2199.66,2175.67,2183.62,10.37,0.48,3466508338.64
2023-01-26,2186.50,2201.28,2178.29,2183.21,-0.41,-0.02,2860082839.02
2023-01-29,2185.32,2192.27,2164.05,2168.53,-14.68,-0.67,3017063956.47
2023-01-30,2166.31,2173.85,2124.97,2127.37,-41.16,-1.90,3302201825.93
2023-01-31,2130.29,2135.86,2108.20,2111.68,-15.70,-0.74,2824540406.61
2023-02-01,2111.44,2124.09,2104.55,2116.65,4.97,0.24,1767051916.00
2023-02-02,2118.56,2126.01,2090.53,2094.54,-22.12,-1.04,2096419161.88
2023-02-05,2096.70,2118.27,2088.07,2096.08,1.54,0.07,1931719103.92
2023-02-06,2096.32,2102.47,2087.48,2100.70,4.62,0.22,1474161645.60
2023-02-07,2100.12,2177.35,2100.12,2177.34,76.64,3.65,3362267078.75
2023-02-08,2181.62,2213.78,2161.22,2170.18,-7.16,-0.33,3691972817.14
2023-02-09,2171.17,2182.64,2153.57,2182.63,12.45,0.57,2062058749.14
2023-02-12,2181.20,2181.20,2117.93,2121.86,-60.77,-2.78,3047739812.93
2023-02-14,2122.41,2122.41,2100.60,2105.46,-16.40,-0.77,1787016372.70
2023-02-15,2105.03,2117.50,2086.95,2091.56,-13.90,-0.66,1732575202.79
2023-02-16,2090.49,2099.36,2067.41,2070.41,-21.15,-1.01,1684942096.45
2023-02-20,2069.67,2069.67,2040.34,2046.81,-23.60,-1.14,1947623993.42
2023-02-22,2049.65,2083.83,2048.35,2080.38,33.57,1.64,1803282180.68
2023-02-23,2078.48,2078.48,2015.04,2022.64,-57.74,-2.78,2522713153.87
2023-02-26,2016.54,2029.09,1961.68,2027.19,4.55,0.22,2525071806.13
2023-02-27,2029.23,2042.95,1990.37,2023.54,-3.65,-0.18,1893736365.84
2023-02-28,2024.82,2033.70,2013.58,2019.93,-3.61,-0.18,1387865515.74
2023-03-01,2020.72,2024.34,1994.53,1995.49,-24.44,-1.21,1288363424.63
2023-03-02,1995.34,1996.56,1966.72,1969.02,-26.47,-1.33,1336333964.70
2023-03-05,1967.49,1975.79,1935.49,1938.25,-30.77,-1.56,1392354893.48
2023-03-07,1938.36,1963.76,1937.92,1952.66,14.41,0.74,1204409411.61
2023-03-09,1955.57,2002.70,1955.57,2002.70,50.04,2.56,1565558802.91
2023-03-12,2008.26,2016.05,1970.84,1975.90,-26.80,-1.34,1666931510.75
2023-03-13,1975.43,1975.43,1944.48,1951.21,-24.68,-1.25,1162503515.16
2023-03-14,1950.41,1964.71,1939.55,1953.06,1.85,0.09,1135925357.90
2023-03-15,1953.96,1955.71,1926.64,1938.62,-14.44,-0.74,1202141882.65
2023-03-16,1938.62,1946.32,1920.10,1933.31,-5.32,-0.27,1141455062.49
2023-03-19,1933.23,1939.42,1922.63,1926.40,-6.90,-0.36,1069804825.12
2023-03-20,1926.28,1949.06,1926.04,1949.06,22.65,1.18,1298583988.28
2023-03-22,1952.19,1962.14,1929.54,1933.29,-15.76,-0.81,1333719929.67
2023-03-23,1933.11,1933.21,1906.33,1915.14,-18.15,-0.94,1413172802.50
2023-03-26,1915.32,1915.32,1881.35,1888.30,-26.85,-1.40,1289371531.03
2023-03-27,1885.65,1906.85,1864.99,1906.00,17.70,0.94,1382767991.83
2023-03-28,1910.35,1936.43,1906.77,1918.41,12.41,0.65,1443713878.30
2023-03-29,1920.09,1921.83,1901.90,1919.42,1.02,0.05,816219129.76
2023-03-30,1920.01,1932.30,1905.50,1908.55,-10.87,-0.57,899532139.40
2023-04-02,1910.49,1928.66,1883.04,1888.55,-20.00,-1.05,1207122600.13
2023-04-03,1888.61,1891.76,1866.16,1871.88,-16.67,-0.88,920249011.53
2023-04-04,1872.65,1880.31,1856.69,1866.68,-5.20,-0.28,917610296.04
2023-04-05,1866.83,1878.53,1857.63,1875.07,8.39,0.45,816046790.00
2023-04-06,1875.88,1888.82,1864.51,1866.79,-8.28,-0.44,920686094.33
2023-04-09,1867.47,1868.34,1834.20,1838.49,-28.31,-1.52,1159448411.71
2023-04-10,1837.65,1851.39,1833.30,1844.02,5.54,0.30,911976049.12
2023-04-11,1845.65,1871.95,1844.57,1871.34,27.31,1.48,945249179.36
2023-04-12,1871.46,1963.55,1871.46,1963.55,92.22,4.93,1976076732.33
2023-04-13,1973.09,1981.43,1929.21,1934.47,-29.07,-1.48,1653334665.77
2023-04-16,1934.51,1944.58,1918.70,1931.68,-2.80,-0.14,974599061.51
2023-04-17,1931.86,1937.37,1904.61,1908.05,-23.63,-1.22,920078571.12
2023-04-18,1905.96,1911.39,1893.33,1904.98,-3.07,-0.16,870448151.88
2023-04-19,1903.36,1924.06,1903.36,1920.12,15.13,0.79,872141116.12
2023-04-20,1918.49,1927.92,1902.37,1904.40,-15.73,-0.82,983367311.00
2023-04-23,1904.94,1906.29,1881.39,1885.60,-18.80,-0.99,828534036.34
2023-04-24,1885.77,1891.79,1875.37,1888.32,2.71,0.14,751330393.70
2023-04-25,1887.30,1905.68,1885.20,1905.68,17.36,0.92,885578270.76
2023-04-26,1907.54,1913.05,1889.63,1892.00,-13.68,-0.72,847028219.40
2023-04-27,1892.94,1895.12,1880.29,1889.73,-2.24,-0.12,739650247.50
2023-04-30,1889.41,1890.06,1867.86,1870.65,-19.11,-1.01,954322377.93
2023-05-02,1871.63,1878.51,1860.53,1866.40,-4.27,-0.23,692271755.19
2023-05-03,1866.68,1868.14,1852.51,1857.23,-9.18,-0.49,620266016.87
2023-05-04,1856.97,1874.58,1846.92,1869.73,12.73,0.69,732689811.89
2023-05-07,1870.41,1872.22,1849.09,1850.61,-19.12,-1.02,608135094.13
2023-05-08,1850.73,1853.87,1825.83,1833.69,-16.93,-0.91,824217001.84
2023-05-09,1831.64,1856.02,1829.00,1844.36,10.66,0.58,774760647.07
2023-05-10,1845.71,1852.04,1835.64,1841.93,-2.43,-0.13,471574067.13
2023-05-11,1840.05,1843.36,1831.41,1838.59,-3.34,-0.18,578841593.52
2023-05-14,1840.82,1849.19,1818.50,1821.64,-16.96,-0.92,900563856.24
2023-05-15,1821.81,1826.63,1807.84,1818.31,-3.34,-0.18,724969980.39
2023-05-16,1817.87,1827.55,1810.15,1821.62,3.31,0.18,640117260.52
2023-05-17,1821.54,1846.63,1821.33,1845.01,23.39,1.28,857624318.45
2023-05-18,1846.69,1883.00,1844.61,1877.32,32.30,1.75,1474765388.20
2023-05-21,1878.68,1902.60,1874.47,1883.20,5.88,0.31,1600492731.52
2023-05-22,1883.45,1898.60,1866.11,1891.31,8.10,0.43,1272346510.88
2023-05-23,1891.37,1942.63,1891.37,1942.63,51.31,2.71,2200023945.86
2023-05-24,1943.81,1962.55,1928.36,1959.12,16.49,0.85,1873018024.09
2023-05-28,1960.95,1977.36,1938.66,1941.74,-17.38,-0.89,2639659499.69
2023-05-30,1944.03,1944.03,1885.06,1888.61,-53.16,-2.74,2341777844.60
2023-05-31,1884.49,1893.37,1844.67,1849.79,-38.83,-2.06,2315169571.93
2023-06-01,1850.79,1876.98,1837.43,1866.34,16.54,0.89,1654648922.34
2023-06-04,1866.35,1925.11,1865.73,1919.38,53.03,2.84,1656340391.57
2023-06-05,1922.13,1935.55,1900.30,1901.99,-17.38,-0.91,1973491107.31
2023-06-06,1902.75,1927.66,1893.62,1927.66,25.66,1.35,1981012701.99
2023-06-07,1929.16,1950.57,1928.41,1932.33,4.68,0.24,2368815635.92
2023-06-08,1933.40,1946.76,1920.74,1939.61,7.27,0.38,2305888931.71
2023-06-11,1941.76,1983.23,1941.76,1980.09,40.48,2.09,3454344563.90
2023-06-12,1984.36,2002.00,1972.08,1987.87,7.79,0.39,2886509415.69
2023-06-13,1989.43,2034.45,1977.92,2020.64,34.17,1.72,4126695943.96
2023-06-14,2020.18,2066.99,2015.67,2037.06,16.42,0.81,5017807682.79
2023-06-15,2040.58,2049.86,2018.05,2042.07,5.00,0.25,3162810843.58
2023-06-18,2045.06,2094.33,2038.24,2094.33,52.26,2.56,4869184016.01
2023-06-19,2097.53,2107.18,2075.87,2091.39,-2.94,-0.14,4740608880.28
2023-06-20,2093.56,2116.89,2057.52,2064.83,-26.56,-1.27,4110606953.96
2023-06-21,2067.21,2082.60,2044.28,2050.78,-14.05,-0.68,3496822260.78
2023-06-22,2054.62,2074.22,2042.45,2055.53,4.75,0.23,3444862501.60
2023-06-25,2057.37,2119.40,2057.37,2117.73,62.21,3.03,6490443184.88
2023-06-26,2124.01,2154.66,2121.34,2129.42,11.69,0.55,5312422087.26
2023-06-27,2132.61,2186.36,2132.61,2186.36,56.94,2.67,5476287740.47
2023-06-28,2193.51,2204.93,2146.57,2150.99,-35.37,-1.62,5972286481.44
2023-07-02,2154.80,2158.83,2094.60,2097.29,-53.70,-2.50,5081976179.38
2023-07-03,2096.72,2113.74,2069.86,2075.97,-21.32,-1.02,4051078375.43
2023-07-04,2079.42,2103.78,2067.22,2088.70,12.73,0.61,2576140128.50
2023-07-05,2090.38,2101.29,2046.70,2049.44,-39.26,-1.88,3073992136.77
2023-07-06,2050.28,2063.54,2033.59,2049.38,-0.06,0.00,3077498315.29
2023-07-09,2050.36,2084.30,2050.36,2077.76,28.38,1.38,3042543961.01
2023-07-10,2081.75,2101.37,2068.28,2076.96,-0.80,-0.04,3797986583.24
2023-07-11,2078.25,2084.90,2064.75,2072.24,-4.73,-0.23,2859490490.47
2023-07-12,2072.24,2099.51,2072.24,2097.55,25.31,1.22,3187695774.33
2023-07-13,2095.72,2121.58,2080.91,2084.93,-12.62,-0.60,3390660605.31
2023-07-16,2085.68,2103.86,2079.36,2097.09,12.16,0.58,2376427573.77
2023-07-17,2097.99,2144.17,2089.28,2144.16,47.07,2.24,2560191288.71
2023-07-18,2147.69,2170.90,2147.13,2154.07,9.91,0.46,3548829029.13
2023-07-19,2154.02,2174.41,2142.14,2165.24,11.17,0.52,3348679900.45
2023-07-20,2165.70,2177.76,2153.16,2163.92,-1.31,-0.06,3052410659.63
2023-07-23,2166.47,2228.18,2166.47,2227.16,63.24,2.92,4375196232.80
2023-07-24,2227.21,2243.78,2194.41,2200.50,-26.66,-1.19,4737608810.43
2023-07-25,2202.99,2205.48,2163.07,2164.31,-36.19,-1.64,2910732418.70
2023-07-26,2168.46,2186.16,2152.54,2156.20,-8.11,-0.37,2432508769.56
2023-07-27,2155.48,2165.90,2124.70,2126.48,-29.71,-1.37,2425780564.09
2023-07-30,2126.85,2138.63,2091.53,2100.34,-26.14,-1.22,2502886527.87
2023-07-31,2097.84,2126.48,2094.15,2106.18,5.84,0.27,1858002175.73
2023-08-01,2106.06,2123.73,2070.68,2077.58,-28.90,-1.35,1924434899.89
2023-08-02,2078.59,2086.84,2062.02,2086.84,9.25,0.44,1812473856.12
2023-08-03,2088.55,2109.29,2084.15,2089.84,3.00,0.14,1781941701.80
2023-08-06,2095.42,2101.42,2041.92,2051.47,-38.37,-1.83,2687148234.55
2023-08-07,2051.56,2069.32,2030.32,2048.26,-3.21,-0.15,2333573297.98
2023-08-08,2047.71,2054.83,2013.75,2019.85,-28.40,-1.38,1737014499.55
2023-08-09,2018.72,2060.91,2000.51,2060.91,41.06,2.03,1888326469.62
2023-08-10,2058.95,2080.40,2046.07,2066.05,5.13,0.24,2156583945.67
2023-08-13,2065.40,2087.31,2057.77,2080.86,14.81,0.71,3018460512.26
2023-08-14,2079.24,2093.81,2073.88,2077.24,-3.61,-0.17,2091390638.30
2023-08-15,2077.03,2078.65,2041.30,2045.44,-31.80,-1.53,2157312369.50
2023-08-16,2044.04,2044.04,2014.34,2025.12,-20.31,-0.99,1679980623.08
2023-08-17,2025.98,2042.35,2025.73,2033.13,8.01,0.39,1541367398.79
2023-08-20,2033.20,2034.49,2008.13,2011.22,-21.91,-1.07,1447408942.66
2023-08-21,2012.45,2019.41,1991.94,1998.28,-12.93,-0.64,1408981601.68
2023-08-22,1998.14,2015.98,1990.34,2015.98,17.69,0.88,1332564769.51
2023-08-23,2016.79,2047.87,2016.06,2045.45,29.47,1.46,1510488984.60
2023-08-24,2045.85,2052.02,2009.10,2013.93,-31.52,-1.54,1550582685.37
2023-08-27,2014.20,2015.85,1989.42,1993.38,-20.54,-1.02,1262767876.55
2023-08-28,1994.03,2009.37,1989.97,1998.48,5.09,0.25,988628562.24
2023-08-29,1999.00,2002.70,1988.83,1993.42,-5.05,-0.25,865120452.40
2023-08-30,1994.63,2001.43,1985.47,1990.59,-2.82,-0.14,1130008041.15
2023-09-03,1990.81,1991.04,1959.14,1960.78,-29.81,-1.49,1186618410.86
2023-09-04,1960.78,1977.43,1946.71,1967.83,7.04,0.35,1099139697.15
2023-09-05,1966.80,1973.70,1954.37,1961.37,-6.45,-0.32,796870408.04
2023-09-07,1960.72,1960.72,1930.52,1932.45,-28.92,-1.47,1150920607.59
2023-09-10,1933.25,1946.60,1933.12,1942.68,10.23,0.52,1072212418.60
2023-09-11,1942.98,1986.99,1942.25,1986.99,44.30,2.28,1518343397.24
2023-09-12,1987.16,1998.17,1962.97,1967.57,-19.42,-0.97,1135057515.51
2023-09-13,1967.26,2007.06,1967.26,2007.06,39.48,2.00,1495521905.76
2023-09-17,2009.98,2010.02,1961.67,1964.91,-42.14,-2.09,2028465610.94
2023-09-18,1965.44,1974.60,1953.15,1969.18,4.26,0.21,870444156.81
2023-09-19,1970.41,1985.74,1960.94,1985.43,16.24,0.82,1176680757.49
2023-09-21,1988.70,2040.03,1988.70,2029.78,44.34,2.23,3293921368.31
